fecha,año,mes,ciudad_origen,ciudad_destino,tipo_transporte,tipo_carga,empresa_transportadora,peso_kg,distancia_km,tiempo_planificado_horas,tiempo_real_horas,retraso_horas,costo_cop,estado_entrega,temperatura_celsius,numero_paradas,calificacion_servicio
2024-04-18,2024,4,Medellín,Manizales,Aéreo,Sobredimensionada,TransAndino,27723.89,751.6,6.6,5.8,0.0,240764677,Entregado,,0,4.6
2021-05-18,2021,5,Cartagena,Pasto,Fluvial,Peligrosa,TransColombia S.A.,42946.98,185.7,30.0,44.2,14.2,8452564,Entregado,,0,1.6
2020-11-09,2020,11,Cartagena,Pereira,Fluvial,General,CargoRápido,18252.88,473.9,56.3,61.1,4.8,6285011,Retrasado,,0,2.7
2020-07-09,2020,7,Armenia,Cali,Terrestre,Peligrosa,LogiExpress,4848.35,433.1,8.1,11.5,3.4,2008578,Entregado,,1,3.1
2020-06-10,2020,6,Barranquilla,Bogotá,Marítimo,Peligrosa,CargoRápido,37766.55,1852.1,31.6,41.0,9.4,279745754,En Tránsito,,0,1.8
2023-02-05,2023,2,Manizales,Cartagena,Terrestre,Sobredimensionada,TransColombia S.A.,15663.42,1323.0,30.3,31.3,1.0,48755049,Entregado,,1,3.6
2023-04-19,2023,4,Bogotá,Cali,Fluvial,General,TransAndino,40494.08,413.9,18.4,16.8,0.0,90493218,Entregado,,0,4.2
2021-11-15,2021,11,Cali,Barranquilla,Terrestre,General,TransAndino,10999.05,1076.8,23.0,33.8,10.8,31499274,Entregado,,4,1.4
2022-04-15,2022,4,Bogotá,Neiva,Marítimo,Líquidos,MoviCarga,24683.38,704.4,65.3,80.3,15.0,35234184,Entregado,,0,1.4
2020-10-05,2020,10,Pereira,Manizales,Fluvial,Líquidos,ExpressTrans,13541.08,550.7,65.4,84.7,19.3,13616434,Entregado,,0,1.0
2020-08-22,2020,8,Pereira,Manizales,Aéreo,Peligrosa,CargoNacional,28873.14,1014.4,5.5,8.1,2.6,145314523,Entregado,,0,2.7
2021-05-26,2021,5,Neiva,Bogotá,Terrestre,Sobredimensionada,CargoNacional,48264.47,451.0,10.1,8.1,0.0,22322612,Entregado,,0,4.8
2020-01-29,2020,1,Pereira,Medellín,Marítimo,Refrigerada,TransAndino,7304.75,1531.3,99.4,140.0,40.6,15973565,Entregado,3.6,0,2.0
2022-06-27,2022,6,Manizales,Barranquilla,Aéreo,Refrigerada,LogiNorte,17723.59,1070.0,7.1,9.0,1.9,160219053,Entregado,0.7,0,3.8
2022-06-06,2022,6,Santa Marta,Cali,Terrestre,General,TransAndino,26261.67,345.6,7.8,7.8,0.0,10969434,Entregado,,1,4.4
2020-01-29,2020,1,Santa Marta,Armenia,Terrestre,Líquidos,TransAndino,17457.36,984.2,17.0,21.8,4.8,20429512,En Tránsito,,3,3.5
2021-07-06,2021,7,Cali,Ibagué,Aéreo,Sobredimensionada,CargoNacional,955.57,434.4,4.9,4.7,0.0,4790600,Entregado,,0,4.9
2020-08-12,2020,8,Cartagena,Villavicencio,Marítimo,Líquidos,ExpressTrans,34526.4,762.1,87.2,118.6,31.4,50689220,Entregado,,0,1.9
2024-12-17,2024,12,Medellín,Cartagena,Marítimo,Peligrosa,MoviCarga,37911.07,1436.4,77.4,95.2,17.8,159250410,Entregado,,0,1.3
2022-10-14,2022,10,Ibagué,Bogotá,Aéreo,General,CargaSur,38447.81,969.7,4.5,4.7,0.2,214214666,Entregado,,0,4.2
2024-01-16,2024,1,Villavicencio,Pereira,Marítimo,Peligrosa,LogiCosta,10053.39,983.3,104.8,128.0,23.2,16375525,Entregado,,0,1.7
2021-02-05,2021,2,Popayán,Barranquilla,Marítimo,General,CargaSur,17908.34,1590.2,75.1,86.0,10.9,53610720,Entregado,,0,2.0
2020-07-30,2020,7,Pasto,Cali,Aéreo,Sobredimensionada,TransColombia S.A.,10327.47,612.4,8.0,6.8,0.0,68975296,Entregado,,0,4.4
2020-10-04,2020,10,Barranquilla,Villavicencio,Aéreo,Refrigerada,CargaSur,4933.12,456.5,7.5,8.1,0.6,28746525,Entregado,6.6,0,4.4
2020-07-10,2020,7,Bucaramanga,Barranquilla,Terrestre,General,ExpressTrans,39575.87,828.5,12.7,16.9,4.2,20015032,Entregado,,5,2.8
2020-12-08,2020,12,Manizales,Armenia,Terrestre,Sobredimensionada,MoviCarga,39806.54,1336.8,30.4,35.0,4.6,57115151,Retrasado,,4,2.8
2022-05-24,2022,5,Neiva,Bucaramanga,Marítimo,Sobredimensionada,CargoRápido,34827.36,345.7,33.4,41.4,8.0,6614109,En Tránsito,,0,2.7
2020-11-17,2020,11,Barranquilla,Villavicencio,Terrestre,Refrigerada,MoviCarga,41381.15,336.6,6.5,5.5,0.0,22615895,Entregado,3.0,0,4.1
2024-01-22,2024,1,Barranquilla,Pereira,Marítimo,Sobredimensionada,CargoNacional,34427.06,1717.2,39.3,41.8,2.5,45259742,Entregado,,0,2.7
2024-09-22,2024,9,Popayán,Pereira,Terrestre,General,CargoNacional,10668.08,272.9,6.2,6.0,0.0,7370001,Entregado,,2,4.7
2024-01-01,2024,1,Ibagué,Neiva,Marítimo,Sobredimensionada,CargoNacional,41455.9,1310.3,87.4,83.1,0.0,81133870,Entregado,,0,4.8
2022-06-30,2022,6,Cartagena,Pereira,Marítimo,Líquidos,MoviCarga,46318.03,1657.1,104.2,97.7,0.0,127489209,Devuelto,,0,4.5
2020-07-05,2020,7,Armenia,Pasto,Terrestre,Refrigerada,TransColombia S.A.,11563.92,1065.4,13.7,12.0,0.0,20923448,Entregado,6.8,4,4.7
2024-07-30,2024,7,Cali,Bogotá,Aéreo,Líquidos,MoviCarga,39967.25,440.5,2.3,3.2,0.9,103051231,Entregado,,0,4.0
2020-06-20,2020,6,Bucaramanga,Pasto,Terrestre,Peligrosa,ExpressTrans,16670.59,247.5,5.3,5.8,0.5,10833201,Entregado,,1,3.6
2024-06-05,2024,6,Barranquilla,Villavicencio,Terrestre,Líquidos,CargoNacional,31279.52,153.6,2.2,2.6,0.4,11263523,Entregado,,2,4.0
2023-10-27,2023,10,Cartagena,Popayán,Marítimo,General,TransColombia S.A.,38297.42,1626.1,98.4,126.3,27.9,216142793,Entregado,,0,1.1
2020-12-03,2020,12,Villavicencio,Neiva,Terrestre,General,MoviCarga,24090.92,1217.8,21.2,30.2,9.0,62163223,Entregado,,0,2.2
2024-03-12,2024,3,Pasto,Bogotá,Aéreo,Peligrosa,CargaSur,19014.35,315.2,7.5,9.4,1.9,50260533,Entregado,,0,3.6
2024-07-22,2024,7,Cali,Manizales,Fluvial,Peligrosa,TransAndino,26158.89,649.2,21.0,28.9,7.9,33665486,Entregado,,0,2.5
2022-02-16,2022,2,Santa Marta,Bogotá,Fluvial,Sobredimensionada,TransColombia S.A.,2302.91,181.8,51.7,73.4,21.7,989967,Entregado,,0,1.1
2024-01-22,2024,1,Ibagué,Cartagena,Aéreo,Sobredimensionada,LogiNorte,28193.78,435.8,2.9,2.9,0.0,47880580,Entregado,,0,4.7
2022-01-19,2022,1,Cartagena,Popayán,Aéreo,Líquidos,LogiNorte,36507.02,752.5,2.2,2.5,0.3,145042831,Entregado,,0,4.1
2023-06-11,2023,6,Ibagué,Santa Marta,Marítimo,General,LogiCosta,38952.83,1920.3,106.2,124.0,17.8,51324387,Entregado,,0,2.2
2020-09-07,2020,9,Armenia,Pereira,Marítimo,Líquidos,LogiExpress,44521.23,1855.9,94.9,93.3,0.0,284071756,Entregado,,0,4.6
2023-01-26,2023,1,Santa Marta,Ibagué,Aéreo,Líquidos,MoviCarga,18966.59,963.9,5.2,4.4,0.0,70764011,Entregado,,0,4.1
2023-11-27,2023,11,Pereira,Manizales,Marítimo,Refrigerada,CargoRápido,28613.88,1438.1,94.1,102.1,8.0,35779565,Entregado,0.5,0,3.2
2022-01-24,2022,1,Neiva,Villavicencio,Fluvial,Refrigerada,LogiExpress,15548.29,655.9,16.9,23.9,7.0,33656070,Entregado,7.8,0,2.9
2021-12-27,2021,12,Villavicencio,Bucaramanga,Marítimo,General,CargoNacional,20223.63,689.4,88.9,92.3,3.4,30958683,En Tránsito,,0,3.5
2024-02-02,2024,2,Bogotá,Neiva,Terrestre,Sobredimensionada,LogiNorte,15455.7,1198.5,16.1,18.7,2.6,53717293,Entregado,,4,3.0
2020-02-16,2020,2,Villavicencio,Barranquilla,Terrestre,Peligrosa,MoviCarga,27848.91,776.4,16.5,24.5,8.0,28732860,Entregado,,1,3.0
2024-08-30,2024,8,Neiva,Bogotá,Marítimo,General,ExpressTrans,34372.69,397.8,105.9,102.4,0.0,36114384,Entregado,,0,4.8
2021-12-28,2021,12,Barranquilla,Popayán,Marítimo,Líquidos,CargaSur,44185.66,507.7,93.9,128.1,34.2,48689481,Entregado,,0,2.1
2022-07-20,2022,7,Ibagué,Santa Marta,Terrestre,Líquidos,TransColombia S.A.,30362.18,338.0,5.3,6.6,1.3,10210852,Entregado,,1,3.6
2023-08-11,2023,8,Bucaramanga,Barranquilla,Terrestre,Sobredimensionada,TransColombia S.A.,36195.7,1436.5,18.7,23.0,4.3,91626644,Entregado,,2,3.5
2020-07-14,2020,7,Santa Marta,Pasto,Fluvial,Líquidos,CargoRápido,44602.01,156.9,23.1,31.7,8.6,21562067,Retrasado,,0,1.2
2024-05-13,2024,5,Pereira,Medellín,Aéreo,Líquidos,CargoRápido,46223.89,444.4,4.3,4.9,0.6,163565408,Entregado,,0,3.8
2023-05-05,2023,5,Medellín,Villavicencio,Fluvial,General,LogiCosta,34038.03,404.6,48.6,50.6,2.0,40237192,Entregado,,0,4.1
2024-07-13,2024,7,Medellín,Popayán,Marítimo,General,CargoRápido,14682.95,693.3,74.9,77.9,3.0,5170617,Entregado,,0,3.5
2021-02-02,2021,2,Cali,Popayán,Aéreo,Refrigerada,LogiCosta,30138.03,347.9,3.4,3.4,0.0,44446380,Retrasado,-1.7,0,4.0
2024-03-07,2024,3,Armenia,Neiva,Marítimo,Refrigerada,CargoRápido,26851.64,1899.1,28.1,29.7,1.6,38203607,Entregado,-1.9,0,4.4
2022-05-27,2022,5,Pereira,Armenia,Terrestre,Líquidos,LogiExpress,5913.98,236.7,3.3,2.7,0.0,847457,En Tránsito,,1,4.9
2020-04-23,2020,4,Ibagué,Barranquilla,Marítimo,Sobredimensionada,LogiNorte,44238.53,450.2,107.6,88.1,0.0,19721787,Entregado,,0,4.3
2024-03-06,2024,3,Barranquilla,Medellín,Aéreo,Refrigerada,ExpressTrans,44884.93,555.8,6.9,8.0,1.1,99093250,En Tránsito,1.3,0,4.3
2022-05-19,2022,5,Villavicencio,Ibagué,Aéreo,Líquidos,MoviCarga,49197.6,1031.4,3.7,5.5,1.8,144554123,Entregado,,0,4.1
2024-06-13,2024,6,Ibagué,Santa Marta,Aéreo,Peligrosa,ExpressTrans,11947.54,1062.8,7.5,9.9,2.4,88236600,Retrasado,,0,2.7
2023-08-14,2023,8,Bucaramanga,Manizales,Terrestre,General,LogiExpress,33384.58,704.7,10.4,12.7,2.3,14556269,Entregado,,2,3.5
2023-04-04,2023,4,Neiva,Medellín,Marítimo,Peligrosa,LogiCosta,9170.72,326.8,119.6,178.7,59.1,5372658,En Tránsito,,0,2.1
2023-12-17,2023,12,Pasto,Manizales,Fluvial,Líquidos,LogiCosta,40422.7,715.2,51.4,71.0,19.6,107044302,Entregado,,0,2.1
2023-10-16,2023,10,Manizales,Armenia,Fluvial,General,CargoRápido,14847.82,497.9,34.0,36.3,2.3,26574024,Entregado,,0,2.8
2020-07-29,2020,7,Cartagena,Bogotá,Marítimo,Líquidos,LogiCosta,39635.7,1756.6,115.5,164.4,48.9,74466588,Entregado,,0,2.2
2021-04-01,2021,4,Cartagena,Armenia,Aéreo,Sobredimensionada,LogiNorte,28239.37,1160.6,2.3,2.8,0.5,75190315,Entregado,,0,3.7
2023-08-04,2023,8,Medellín,Ibagué,Fluvial,General,TransAndino,8778.34,290.3,45.7,68.4,22.7,4382262,Entregado,,0,1.5
2023-09-18,2023,9,Pasto,Bucaramanga,Aéreo,Líquidos,CargoNacional,32897.23,761.2,2.1,2.9,0.8,91218362,Entregado,,0,3.8
2022-04-14,2022,4,Popayán,Manizales,Terrestre,Refrigerada,LogiCosta,30539.35,544.9,8.8,12.3,3.5,14446057,Entregado,2.7,2,3.0
2020-10-27,2020,10,Pereira,Neiva,Marítimo,General,CargoRápido,19183.45,943.1,63.1,53.7,0.0,37727530,Entregado,,0,4.5
2022-05-22,2022,5,Medellín,Neiva,Aéreo,Refrigerada,CargoRápido,15753.36,536.9,7.5,6.6,0.0,100474025,Retrasado,0.2,0,4.1
2023-04-18,2023,4,Villavicencio,Armenia,Marítimo,Líquidos,ExpressTrans,31339.46,369.0,26.8,39.4,12.6,18762542,Entregado,,0,1.0
2024-10-11,2024,10,Ibagué,Pereira,Fluvial,Sobredimensionada,LogiExpress,49922.33,225.9,70.8,75.8,5.0,12256098,Retrasado,,0,2.7
2023-06-07,2023,6,Bucaramanga,Popayán,Terrestre,General,LogiExpress,18822.05,131.2,2.0,1.7,0.0,5123263,Entregado,,0,4.9
2021-10-20,2021,10,Bogotá,Ibagué,Fluvial,Refrigerada,CargoRápido,9875.39,528.6,38.6,42.0,3.4,7758461,Entregado,-2.1,0,2.8
2020-02-04,2020,2,Popayán,Santa Marta,Fluvial,Sobredimensionada,LogiCosta,14146.9,255.5,54.9,61.2,6.3,4307768,En Tránsito,,0,3.4
2023-10-07,2023,10,Cali,Manizales,Aéreo,Peligrosa,TransColombia S.A.,27817.68,292.1,7.2,9.4,2.2,100993896,Entregado,,0,3.4
2020-11-25,2020,11,Pasto,Villavicencio,Terrestre,Peligrosa,TransColombia S.A.,19924.22,809.8,13.2,11.2,0.0,15943782,Entregado,,1,4.5
2020-07-01,2020,7,Popayán,Cali,Marítimo,Peligrosa,CargoNacional,10210.67,1856.9,62.5,70.4,7.9,60105635,Entregado,,0,2.7
2020-12-02,2020,12,Manizales,Medellín,Terrestre,Líquidos,CargoNacional,123.18,213.3,3.0,2.9,0.0,46853,Entregado,,5,4.3
2022-08-15,2022,8,Santa Marta,Pasto,Marítimo,Sobredimensionada,LogiExpress,9600.32,1060.7,109.6,129.5,19.9,15682348,Entregado,,0,2.1
2020-12-11,2020,12,Armenia,Pasto,Marítimo,General,CargoNacional,43219.73,799.8,28.1,38.6,10.5,54507057,Devuelto,,0,1.1
2022-07-14,2022,7,Barranquilla,Neiva,Marítimo,General,LogiNorte,23572.86,484.1,37.6,42.3,4.7,35821353,Retrasado,,0,2.7
2021-01-17,2021,1,Medellín,Bogotá,Aéreo,General,TransAndino,44723.88,789.0,7.0,6.1,0.0,140162660,Entregado,,0,5.0
2020-12-17,2020,12,Pasto,Ibagué,Marítimo,Sobredimensionada,LogiCosta,21952.76,1588.4,107.2,103.1,0.0,86476238,Entregado,,0,4.1
2022-11-21,2022,11,Cali,Pasto,Marítimo,Sobredimensionada,TransColombia S.A.,16989.72,1273.1,67.2,88.5,21.3,48402366,Entregado,,0,1.8
2023-07-27,2023,7,Pereira,Santa Marta,Terrestre,Sobredimensionada,TransAndino,35035.57,633.9,8.2,7.9,0.0,33595887,Entregado,,1,4.9
2020-02-01,2020,2,Bucaramanga,Armenia,Terrestre,Sobredimensionada,CargoRápido,7267.11,1005.4,21.5,20.6,0.0,10033518,Entregado,,5,4.2
2022-03-16,2022,3,Manizales,Popayán,Marítimo,General,CargaSur,26999.82,1060.4,34.1,33.6,0.0,72297013,Entregado,,0,4.5
2024-04-26,2024,4,Popayán,Cali,Terrestre,Líquidos,CargoNacional,16436.89,627.0,10.8,13.1,2.3,6168996,Entregado,,4,3.0
2023-10-28,2023,10,Cartagena,Barranquilla,Fluvial,Líquidos,LogiCosta,27138.7,659.2,64.1,94.0,29.9,28048394,Retrasado,,0,2.3
2024-06-23,2024,6,Bogotá,Manizales,Aéreo,Líquidos,LogiNorte,48752.97,798.2,6.1,7.0,0.9,155996726,Entregado,,0,4.4
2021-11-22,2021,11,Armenia,Neiva,Terrestre,General,ExpressTrans,17404.29,957.8,15.9,23.4,7.5,39639786,Entregado,,0,3.2
2022-06-22,2022,6,Medellín,Pereira,Aéreo,Refrigerada,CargoRápido,20142.5,590.5,3.2,4.3,1.1,77761054,Entregado,3.0,0,3.8
2024-05-16,2024,5,Medellín,Manizales,Terrestre,Sobredimensionada,TransAndino,30560.55,764.1,12.4,17.4,5.0,45219407,Entregado,,3,3.0
2024-01-11,2024,1,Armenia,Cali,Aéreo,Peligrosa,CargoRápido,28882.53,693.9,6.5,8.8,2.3,160053200,Entregado,,0,2.5
2023-08-10,2023,8,Cali,Neiva,Aéreo,Peligrosa,TransColombia S.A.,34805.53,1083.0,6.0,8.4,2.4,340412275,Devuelto,,0,3.2
2021-11-10,2021,11,Manizales,Santa Marta,Terrestre,General,LogiExpress,8479.19,1354.7,28.8,38.1,9.3,30224005,Entregado,,2,1.4
2022-12-08,2022,12,Pereira,Ibagué,Fluvial,Refrigerada,CargoNacional,17715.69,679.9,29.6,36.9,7.3,28454441,Retrasado,1.9,0,3.1
2021-07-05,2021,7,Villavicencio,Pereira,Aéreo,Refrigerada,CargoRápido,48027.69,1123.8,7.6,7.9,0.3,155347330,Entregado,3.8,0,3.8
2022-12-27,2022,12,Villavicencio,Bucaramanga,Fluvial,Refrigerada,CargaSur,19514.92,779.6,22.3,32.6,10.3,27176875,Entregado,-0.5,0,1.9
2023-11-06,2023,11,Bucaramanga,Medellín,Aéreo,Líquidos,LogiExpress,28040.68,591.2,4.2,6.2,2.0,100768698,Entregado,,0,3.9
2024-10-07,2024,10,Ibagué,Bucaramanga,Terrestre,Líquidos,CargaSur,37823.8,1170.9,22.7,22.3,0.0,22985671,Entregado,,2,4.6
2020-09-02,2020,9,Popayán,Manizales,Terrestre,General,TransAndino,29990.15,289.0,6.0,8.3,2.3,11562311,Retrasado,,1,2.8
2020-03-18,2020,3,Medellín,Popayán,Marítimo,Refrigerada,LogiNorte,15448.27,852.9,67.6,69.5,1.9,15212309,Retrasado,4.5,0,3.9
2024-12-19,2024,12,Barranquilla,Popayán,Fluvial,Sobredimensionada,CargoRápido,4959.16,669.2,38.8,39.7,0.9,2905317,Entregado,,0,4.5
2020-11-02,2020,11,Neiva,Popayán,Terrestre,Peligrosa,LogiExpress,1856.09,563.1,9.7,11.9,2.2,2999557,Entregado,,0,3.2
2022-12-08,2022,12,Santa Marta,Pasto,Terrestre,Líquidos,CargoNacional,37912.46,59.8,1.1,1.1,0.0,4048339,Entregado,,4,4.9
2021-12-14,2021,12,Pereira,Cali,Aéreo,Peligrosa,CargoRápido,40473.98,1009.4,4.6,3.9,0.0,243502150,Retrasado,,0,4.5
2024-06-10,2024,6,Villavicencio,Santa Marta,Fluvial,Peligrosa,ExpressTrans,43143.37,239.8,54.4,62.9,8.5,57934110,Entregado,,0,1.4
2023-07-18,2023,7,Bucaramanga,Villavicencio,Fluvial,Peligrosa,CargaSur,39401.63,697.0,29.3,33.7,4.4,55923005,Entregado,,0,2.6
2020-06-18,2020,6,Villavicencio,Neiva,Fluvial,Peligrosa,TransColombia S.A.,6892.65,703.2,64.9,53.9,0.0,16657976,Entregado,,0,4.2
2023-08-18,2023,8,Popayán,Barranquilla,Terrestre,Refrigerada,CargoNacional,32168.26,1247.4,15.7,13.8,0.0,52764457,Entregado,-0.9,1,4.0
2021-11-27,2021,11,Santa Marta,Bogotá,Aéreo,Sobredimensionada,CargoRápido,36933.94,882.0,3.7,3.7,0.0,248189617,Entregado,,0,4.4
2023-06-23,2023,6,Neiva,Santa Marta,Aéreo,Sobredimensionada,MoviCarga,21211.31,1098.9,6.7,8.7,2.0,109857219,Entregado,,0,4.2
2020-09-22,2020,9,Bucaramanga,Popayán,Aéreo,Peligrosa,ExpressTrans,10536.63,1158.7,5.2,7.1,1.9,46510460,Retrasado,,0,4.3
2024-02-18,2024,2,Cali,Cartagena,Terrestre,Refrigerada,MoviCarga,30368.3,1324.1,20.1,24.9,4.8,82840794,Entregado,-4.2,5,2.5
2020-07-03,2020,7,Ibagué,Barranquilla,Fluvial,Peligrosa,TransAndino,8091.52,616.4,39.8,32.5,0.0,6698903,Entregado,,0,4.5
2020-06-27,2020,6,Manizales,Santa Marta,Aéreo,Refrigerada,CargaSur,24055.97,520.8,6.5,6.9,0.4,102863219,Retrasado,-0.1,0,4.4
2020-03-07,2020,3,Bucaramanga,Cali,Terrestre,Líquidos,TransAndino,19182.4,1003.6,20.2,17.6,0.0,12181189,Entregado,,1,4.7
2020-09-04,2020,9,Manizales,Santa Marta,Aéreo,General,TransAndino,34405.39,398.3,6.7,8.8,2.1,166262074,Retrasado,,0,3.5
2024-09-11,2024,9,Popayán,Bogotá,Marítimo,Refrigerada,CargoNacional,7844.06,1923.8,111.3,105.7,0.0,21235364,Entregado,-3.7,0,4.4
2021-10-31,2021,10,Manizales,Popayán,Terrestre,Peligrosa,MoviCarga,27701.51,258.6,3.4,3.5,0.1,10095180,Entregado,,1,4.3
2024-10-18,2024,10,Popayán,Ibagué,Aéreo,Peligrosa,CargoRápido,46990.84,466.8,2.7,3.5,0.8,163155836,Retrasado,,0,4.0
2020-11-26,2020,11,Villavicencio,Pereira,Marítimo,Refrigerada,TransColombia S.A.,28595.08,743.8,48.4,66.2,17.8,63651159,Entregado,4.4,0,1.3
2022-07-04,2022,7,Pasto,Popayán,Fluvial,General,CargoNacional,28595.06,436.1,21.7,22.4,0.7,43122181,Entregado,,0,4.3
2022-10-16,2022,10,Neiva,Medellín,Aéreo,Sobredimensionada,CargaSur,6999.94,1151.2,7.7,9.0,1.3,20358854,Entregado,,0,4.2
2020-07-20,2020,7,Cali,Armenia,Marítimo,Sobredimensionada,TransColombia S.A.,27444.18,594.6,108.8,107.2,0.0,37679388,Entregado,,0,4.9
2024-12-17,2024,12,Santa Marta,Pasto,Fluvial,Peligrosa,MoviCarga,34696.65,619.3,64.7,82.0,17.3,37031029,Entregado,,0,1.8
2020-05-04,2020,5,Villavicencio,Popayán,Terrestre,Refrigerada,TransColombia S.A.,13978.7,488.1,6.3,7.9,1.6,17307789,Entregado,6.1,4,3.8
2022-07-31,2022,7,Medellín,Pereira,Aéreo,Refrigerada,LogiCosta,44937.13,1067.6,2.1,1.9,0.0,424909635,Retrasado,4.5,0,4.6
2021-12-14,2021,12,Manizales,Bogotá,Terrestre,Peligrosa,MoviCarga,23950.64,997.9,14.4,13.5,0.0,48522488,Entregado,,1,4.9
2023-03-26,2023,3,Pereira,Ibagué,Terrestre,Refrigerada,LogiCosta,25043.28,932.6,20.9,22.5,1.6,48654516,Entregado,4.5,0,3.7
2020-08-29,2020,8,Armenia,Manizales,Fluvial,Sobredimensionada,TransAndino,37657.73,240.8,18.9,25.3,6.4,22096375,Entregado,,0,2.9
2020-08-02,2020,8,Cali,Barranquilla,Terrestre,General,LogiCosta,36111.37,697.4,10.1,12.8,2.7,70863605,En Tránsito,,3,3.4
2021-02-09,2021,2,Popayán,Pasto,Aéreo,General,ExpressTrans,28637.0,631.4,4.0,4.7,0.7,152087604,Entregado,,0,4.4
2024-07-19,2024,7,Cartagena,Armenia,Terrestre,Refrigerada,ExpressTrans,8889.24,180.6,4.4,5.2,0.8,2387160,Retrasado,1.8,2,4.4
2023-03-26,2023,3,Manizales,Bucaramanga,Aéreo,Refrigerada,LogiCosta,14406.98,328.8,7.0,8.5,1.5,39819881,Entregado,7.6,0,4.2
2024-09-15,2024,9,Villavicencio,Medellín,Terrestre,Refrigerada,LogiCosta,29850.52,235.9,3.5,4.0,0.5,3821701,Entregado,-3.7,3,3.6
2021-07-18,2021,7,Barranquilla,Santa Marta,Marítimo,Líquidos,CargaSur,27028.0,958.5,97.2,86.6,0.0,66516931,Entregado,,0,4.1
2024-02-29,2024,2,Villavicencio,Cali,Terrestre,Refrigerada,TransAndino,46516.24,662.6,12.2,11.1,0.0,33195452,Entregado,1.4,0,4.2
2023-06-22,2023,6,Bogotá,Ibagué,Terrestre,Sobredimensionada,LogiNorte,43112.02,82.5,1.7,1.5,0.0,4280528,Entregado,,5,4.9
2020-08-07,2020,8,Bucaramanga,Pereira,Marítimo,Refrigerada,TransColombia S.A.,11169.66,1507.6,51.4,50.1,0.0,16830761,Entregado,6.8,0,4.4
2022-10-13,2022,10,Pasto,Armenia,Fluvial,Peligrosa,LogiNorte,44662.82,350.4,15.9,17.6,1.7,68562686,En Tránsito,,0,3.9
2022-05-20,2022,5,Armenia,Cali,Aéreo,Peligrosa,TransAndino,42094.78,336.9,6.9,7.8,0.9,22197480,Entregado,,0,3.6
2020-08-30,2020,8,Villavicencio,Armenia,Terrestre,General,MoviCarga,1429.61,1371.6,19.1,22.7,3.6,1472489,Entregado,,3,2.8
2020-07-03,2020,7,Santa Marta,Cali,Fluvial,Líquidos,TransColombia S.A.,27264.19,486.0,60.7,77.0,16.3,24636312,Entregado,,0,1.0
2024-01-14,2024,1,Medellín,Pereira,Terrestre,Sobredimensionada,LogiExpress,9854.74,111.6,1.9,1.8,0.0,1820003,Entregado,,1,4.3
2020-04-07,2020,4,Armenia,Popayán,Marítimo,Peligrosa,CargoRápido,47698.99,1136.5,43.2,46.7,3.5,39924981,Entregado,,0,2.5
2022-06-10,2022,6,Cali,Pereira,Marítimo,Sobredimensionada,LogiNorte,35200.05,1313.5,71.6,67.5,0.0,90951926,Entregado,,0,5.0
2024-07-03,2024,7,Armenia,Villavicencio,Aéreo,Líquidos,LogiNorte,7913.57,1009.9,7.6,11.0,3.4,99149007,Entregado,,0,2.9
2020-10-31,2020,10,Medellín,Pereira,Terrestre,Líquidos,MoviCarga,41551.58,1064.2,18.0,14.8,0.0,130427027,Entregado,,3,4.4
2020-07-24,2020,7,Cartagena,Pereira,Terrestre,General,LogiExpress,2623.82,903.3,13.6,12.1,0.0,2680085,Entregado,,0,4.7
2021-06-21,2021,6,Pasto,Barranquilla,Terrestre,Líquidos,ExpressTrans,28751.03,506.8,7.6,9.8,2.2,18820876,Entregado,,1,2.5
2023-06-04,2023,6,Pasto,Ibagué,Terrestre,Líquidos,ExpressTrans,32364.54,917.0,15.3,22.0,6.7,72958559,En Tránsito,,4,3.5
2023-08-01,2023,8,Barranquilla,Neiva,Terrestre,Refrigerada,TransAndino,29556.83,1043.5,14.4,15.4,1.0,58334216,En Tránsito,-1.2,3,4.4
2020-07-22,2020,7,Cali,Cartagena,Fluvial,Peligrosa,TransColombia S.A.,24302.57,521.2,26.9,37.2,10.3,43780872,Entregado,,0,1.3
2023-11-11,2023,11,Ibagué,Neiva,Marítimo,Líquidos,LogiCosta,45607.28,1992.6,66.8,54.1,0.0,297733693,Retrasado,,0,4.2
2022-06-01,2022,6,Armenia,Manizales,Aéreo,General,MoviCarga,23416.7,715.6,6.9,8.1,1.2,49463851,Entregado,,0,3.6
2020-11-20,2020,11,Manizales,Neiva,Terrestre,Peligrosa,LogiExpress,42496.01,1357.8,22.0,32.6,10.6,40922809,Entregado,,2,2.0
2024-03-17,2024,3,Pasto,Manizales,Fluvial,Refrigerada,LogiExpress,4266.69,438.9,13.3,18.4,5.1,5230066,Entregado,-1.2,0,3.2
2020-03-03,2020,3,Armenia,Popayán,Terrestre,Líquidos,LogiNorte,44718.76,491.0,10.8,14.4,3.6,35750865,Entregado,,2,3.0
2024-02-19,2024,2,Popayán,Barranquilla,Fluvial,Líquidos,CargaSur,21939.63,157.5,22.4,30.7,8.3,4155363,Entregado,,0,1.7
2022-08-27,2022,8,Manizales,Medellín,Aéreo,Refrigerada,LogiNorte,28215.11,499.6,4.4,5.9,1.5,148913090,Retrasado,1.6,0,4.0
2024-07-31,2024,7,Pasto,Cartagena,Aéreo,Líquidos,LogiNorte,28028.48,704.7,4.8,6.4,1.6,192158947,Entregado,,0,4.4
